code_postal,code_type_local,longitude,latitude,valeur_fonciere_x,surface_reelle_bati,nombre_pieces_principales,surface_terrain,valeur_fonciere_y,pourcentage,categorie
75007,2,2.327471,48.858096,590000,52,2,0,716000,21.35593220338983,12
75007,2,2.330565,48.856359000000005,627000,67,2,0,1055550,68.34928229665071,14
75007,2,2.3310939999999998,48.857859000000005,400000,27,1,0,390000,-2.5,9
75008,2,2.304507,48.879160999999996,1510000,145,5,0,2008726,33.0282119205298,12
75008,2,2.305499,48.874098,258306,28,1,0,375000,45.17665094887459,13
75008,2,2.307332,48.871617,2123000,240,7,0,2440300,14.945831370701837,12
75008,2,2.308082,48.875696999999995,885605,85,3,0,803000,-9.327521863584781,8
75008,2,2.308682,48.872206,175000,20,1,0,285316,63.03771428571429,14
75008,2,2.308983,48.866146,599500,40,1,0,619400,3.3194328607172645,10
75008,2,2.316172,48.874193,2700000,94,4,306,2700000,0.0,9
75008,2,2.3255,48.880039000000004,55000,13,1,0,85000,54.54545454545455,13
75009,2,2.3303580000000004,48.879906,25000,15,1,0,40000,60.0,13
75009,2,2.3314060000000003,48.882596,285320,32,2,0,360000,26.17412028599467,12
75009,2,2.331428,48.881675,1550000,140,5,0,1565000,0.967741935483871,10
75009,2,2.333185,48.881979,292500,25,1,0,250000,-14.52991452991453,7
75009,2,2.33699,48.881487,570000,80,2,0,775000,35.96491228070175,13
75009,2,2.339805,48.877099,550000,54,2,0,694000,26.181818181818183,12
75009,2,2.34293,48.874177,530000,41,2,0,151000,-71.50943396226415,0
75009,2,2.34363,48.880403,97000,15,1,0,145000,49.48453608247423,13
75009,2,2.344336,48.872888,312650,30,2,0,390000,24.74012474012474,12
75009,2,2.345176,48.882326,631500,58,3,0,782700,23.942992874109265,12
75009,2,2.346111,48.882456,160000,14,1,0,100000,-37.5,1
75010,2,2.3555599999999997,48.87424,310500,40,2,0,442000,42.351046698872786,13
75010,2,2.3562540000000003,48.871314,210000,22,1,0,180000,-14.285714285714286,7
75010,2,2.357583,48.869306,65000,9,1,0,65000,0.0,9
75010,2,2.360106,48.870906,235000,25,2,0,244500,4.042553191489362,10
75010,2,2.361459,48.871187,185000,19,2,0,187000,1.0810810810810811,10
75010,2,2.36437,48.87369,570000,80,4,0,730000,28.07017543859649,12
75010,2,2.368242,48.878190999999994,512500,74,3,0,476500,-7.024390243902439,8
75010,2,2.373209,48.874994,67000,13,1,0,133625,99.44029850746269,2
75010,2,2.37568,48.872439,274775,31,2,0,282333,2.7506141388408696,10
75011,2,2.3685490000000002,48.86418,450000,50,3,0,606000,34.666666666666664,12
75011,2,2.372986,48.862749,246750,33,1,0,276830,12.19047619047619,12
75011,2,2.373673,48.855017,782000,89,4,0,893550,14.264705882352942,12
75011,2,2.3756720000000002,48.862579,141750,16,1,0,155000,9.347442680776014,11
75011,2,2.375695,48.860168,470000,56,3,0,508600,8.212765957446809,11
75011,2,2.375789,48.867132,120000,11,1,0,130000,8.333333333333334,11
75011,2,2.377246,48.861094,312000,45,2,0,480000,53.84615384615385,13
75011,2,2.377335,48.85288,877500,91,5,0,1000000,13.96011396011396,12
75011,2,2.3776650000000004,48.85287,575200,68,3,0,679625,18.154554937413074,12
75011,2,2.378877,48.86068,172000,23,3,0,265000,54.06976744186046,13
75011,2,2.3792169999999997,48.8635,685000,65,3,0,675000,-1.4598540145985401,9
75011,2,2.3805169999999998,48.859565,242250,28,2,0,115550,-52.30134158926729,0
75011,2,2.381231,48.868103000000005,272000,35,2,0,305000,12.132352941176471,12
75011,2,2.382056,48.859559999999995,447000,47,2,0,160000,-64.20581655480984,0
75011,2,2.3828419999999997,48.864565999999996,338000,36,2,0,371175,9.815088757396449,11
75011,2,2.382896,48.863975,1020000,150,5,0,1382000,35.490196078431374,13
75011,2,2.384042,48.850783,346500,42,2,0,441750,27.48917748917749,12
75011,2,2.384268,48.854983000000004,143000,18,1,0,200210,40.00699300699301,13
75011,2,2.385863,48.855057,175000,45,1,0,440000,151.42857142857142,4
75011,2,2.38633,48.860704,382283,35,2,0,300000,-21.524106486555773,7
75011,2,2.3867439999999998,48.855739,231000,24,2,0,198000,-14.285714285714286,7
75011,2,2.387866,48.855464000000005,207000,23,1,0,252000,21.73913043478261,12
75011,2,2.3885509999999996,48.855686,655394,65,3,0,765725,16.834301198973442,12
75011,2,2.389422,48.852683,314048,36,2,0,356410,13.489020786631343,12
75011,2,2.3896740000000003,48.854327000000005,295000,30,2,0,360000,22.033898305084747,12
75011,2,2.39027,48.854882,144536,16,1,0,152500,5.510045940111806,11
75011,2,2.39034,48.852039000000005,355200,40,2,0,360000,1.3513513513513513,10
75011,2,2.390429,48.85198,1003200,100,4,0,760000,-24.242424242424242,7
75011,2,2.391975,48.855444,333300,39,2,0,302000,-9.390939093909392,8
75011,2,2.398151,48.849569,620000,92,4,0,876075,41.30241935483871,13
75012,2,2.369384,48.850947999999995,340000,39,2,0,320000,-5.882352941176471,8
75012,2,2.370143,48.849523,105000,15,1,0,110000,4.761904761904762,10
75012,2,2.374206,48.84885,1300000,68,3,0,1785000,37.30769230769231,13
75012,2,2.3758,48.84865,456000,48,3,0,535000,17.32456140350877,12
75012,2,2.3822669999999997,48.850149,335000,36,2,0,360000,7.462686567164179,11
75012,2,2.383332,48.844103999999994,343000,45,2,0,265000,-22.740524781341108,7
75012,2,2.387476,48.840758,190000,30,2,0,250000,31.57894736842105,12
75012,2,2.390287,48.838475,250200,38,3,0,380000,51.87849720223821,13
75012,2,2.391914,48.84822,162000,18,1,0,200000,23.45679012345679,12
75012,2,2.393397,48.845255,204607,25,1,0,226000,10.45565400988236,12
75012,2,2.393453,48.835772999999996,314060,32,2,0,285000,-9.253008979175954,8
75012,2,2.3946389999999997,48.834112,132000,16,1,0,170000,28.78787878787879,12
75012,2,2.395716,48.841654,175100,21,2,0,95000,-45.74528840662479,1
75012,2,2.397449,48.840123,380000,55,3,0,574300,51.13157894736842,13
75012,2,2.3975299999999997,48.834920000000004,210000,24,2,0,230000,9.523809523809524,11
75012,2,2.398291,48.842141999999996,610000,92,4,0,882500,44.67213114754098,13
75012,2,2.39855,48.840492,300000,43,2,0,383300,27.766666666666666,12
75012,2,2.39866,48.837128,210000,27,2,0,215000,2.380952380952381,10
75012,2,2.3986959999999997,48.839155,227500,29,1,0,220000,-3.2967032967032965,9
75012,2,2.3993450000000003,48.833834,210000,30,2,0,237000,12.857142857142858,12
75012,2,2.399505,48.842591999999996,410000,42,3,0,327500,-20.121951219512194,7
75012,2,2.4023939999999997,48.847285,286600,38,3,0,289500,1.0118632240055827,10
75012,2,2.403753,48.836069,300000,41,2,0,350000,16.666666666666668,12
75012,2,2.404866,48.840298,410000,46,2,0,350000,-14.634146341463415,7
75012,2,2.404939,48.840213,357000,43,2,0,365000,2.2408963585434174,10
75013,2,2.342382,48.829101,216500,28,1,0,220333,1.7704387990762125,10
75013,2,2.345472,48.828421,430700,51,3,0,431700,0.23218017181332715,10
75013,2,2.346149,48.822471,172000,17,1,0,169600,-1.3953488372093024,9
75013,2,2.347899,48.825195,185000,20,1,0,195000,5.405405405405405,11
75013,2,2.3513740000000003,48.829496,95240,16,1,0,183100,92.25115497690047,2
75013,2,2.3537529999999998,48.830324,198000,24,2,0,130000,-34.343434343434346,1
75013,2,2.353872,48.829865000000005,315000,45,3,0,372500,18.253968253968253,12
75013,2,2.3549029999999997,48.821938,305000,40,3,0,357000,17.049180327868854,12
75013,2,2.358146,48.826046999999996,380400,74,4,0,555000,45.89905362776025,13
75013,2,2.359044,48.822516,123750,26,1,0,160000,29.292929292929294,12
75013,2,2.361993,48.824425,230500,28,1,0,80000,-65.29284164859003,0
75013,2,2.37108,48.82736,172000,37,2,0,250000,45.348837209302324,13
75013,2,2.371922,48.837029,229580,25,2,0,246604,7.41528007666173,11
75013,2,2.373693,48.828545,41808244,70,3,1012,88327472,8.537921468311369,11
75013,2,2.375292,48.824878000000005,182500,28,2,0,254000,39.178082191780824,13
75014,2,2.316043,48.832556,367000,37,2,0,285000,-22.3433242506812,7
75014,2,2.316593,48.829999,271850,36,2,0,300000,10.354975170130587,12
75014,2,2.317611,48.833895,197700,23,1,0,212000,7.233181588265048,11
75014,2,2.319029,48.831826,452500,44,3,0,430000,-4.972375690607735,9
75014,2,2.319325,48.828967,555000,55,3,0,630000,13.513513513513514,12
75014,2,2.319704,48.829571,240000,30,2,0,345100,43.791666666666664,13
75014,2,2.319978,48.829886,282000,42,2,0,438000,55.319148936170215,13
75014,2,2.320488,48.832828000000006,225000,37,2,0,228000,1.3333333333333333,10
75014,2,2.320757,48.824813,259000,28,2,0,260000,0.3861003861003861,10
75014,2,2.321907,48.828163,690000,83,4,0,787500,14.130434782608695,12
75014,2,2.32228,48.832322999999995,415000,51,3,0,470000,13.25301204819277,12
75014,2,2.3223849999999997,48.835988,179100,20,1,0,104000,-41.93188163037409,1
75014,2,2.324176,48.842546999999996,350961,40,2,0,258000,-26.487558446665012,1
75014,2,2.325609,48.83356,532000,47,3,0,283290,-46.75,1
75014,2,2.328282,48.834893,7004214,51,2,1611,7004214,0.0,9
75014,2,2.3293060000000003,48.824599,165000,20,1,0,145000,-12.121212121212121,7
75014,2,2.330532,48.840969,380000,31,2,0,395000,3.9473684210526314,10
75014,2,2.337803,48.826867,207500,25,1,0,261000,25.783132530120483,12
75015,2,2.2786169999999997,48.843178,194000,18,1,0,180000,-7.216494845360825,8
75015,2,2.279684,48.837099,359368,40,2,0,353000,-1.771999732864362,9
75015,2,2.280884,48.843979,240000,29,2,0,68264,-71.55666666666667,0
75015,2,2.281747,48.838312,390000,58,3,0,623850,59.96153846153846,13
75015,2,2.282283,48.842402,332550,40,2,0,600000,80.42399639152008,14
75015,2,2.282492,48.842611,420040,42,2,0,345000,-17.86496524140558,7
75015,2,2.28397,48.843121999999994,104000,12,1,0,130000,25.0,12
75015,2,2.284624,48.844696,354450,21,1,0,220833,-37.69699534490055,1
75015,2,2.284796,48.83477,335000,39,2,0,348000,3.8805970149253732,10
75015,2,2.2849880000000002,48.838824,1270000,89,3,0,1633333,28.608897637795277,12
75015,2,2.285268,48.847573,345600,31,2,0,250000,-27.662037037037038,1
75015,2,2.285361,48.844519,449000,42,2,0,416650,-7.204899777282851,8
75015,2,2.285948,48.842323,730000,80,4,0,821967,12.598219178082191,12
75015,2,2.285973,48.843703999999995,488500,63,3,0,745700,52.650972364380756,13
75015,2,2.2868310000000003,48.841229,475000,45,2,0,450000,-5.2631578947368425,8
75015,2,2.28726,48.834101000000004,407000,48,3,0,460000,13.022113022113022,12
75015,2,2.287782,48.847639,185000,40,2,0,329000,77.83783783783784,14
75015,2,2.2883419999999997,48.842932,295000,29,2,0,285400,-3.2542372881355934,9
75015,2,2.288872,48.849508,280000,39,2,0,410000,46.42857142857143,13
75015,2,2.289388,48.851348,425000,54,2,0,505000,18.823529411764707,12
75015,2,2.290263,48.833498999999996,463000,49,2,0,380000,-17.92656587473002,7
75015,2,2.290879,48.834697999999996,885000,104,4,0,824000,-6.892655367231638,8
75015,2,2.292463,48.839787,571500,70,4,0,654005,14.436570428696413,12
75015,2,2.29295,48.849171999999996,156768,14,1,0,147807,-5.716090018371096,8
75015,2,2.293601,48.850046999999996,275000,16,1,0,107500,-60.90909090909091,0
75015,2,2.295284,48.846812,365000,35,2,0,385000,5.47945205479452,11
75015,2,2.296295,48.840222,314000,34,2,0,255000,-18.78980891719745,7
75015,2,2.2981119999999997,48.83742,400000,50,3,0,480000,20.0,12
75015,2,2.299257,48.845938000000004,295000,30,1,0,252000,-14.576271186440678,7
75015,2,2.299634,48.835056,320000,50,2,0,555000,73.4375,14
75015,2,2.2999080000000003,48.836064,420000,56,3,0,590000,40.476190476190474,13
75015,2,2.300838,48.841328999999995,338000,40,2,0,400000,18.34319526627219,12
75015,2,2.302532,48.828542999999996,360000,43,3,0,400000,11.11111111111111,12
75015,2,2.302908,48.831215,155000,15,1,0,100000,-35.483870967741936,1
75015,2,2.303068,48.83549,620000,58,3,0,536000,-13.548387096774194,7
75015,2,2.303771,48.831590000000006,246000,28,1,0,285000,15.853658536585366,12
75015,2,2.309108,48.839406,316500,31,2,0,315000,-0.47393364928909953,9
75016,2,2.258005,48.840987,480000,65,3,0,605000,26.041666666666668,12
75016,2,2.262477,48.8482,650000,63,2,0,586000,-9.846153846153847,8
75016,2,2.2632529999999997,48.841246999999996,547000,72,3,0,679100,24.149908592321754,12
75016,2,2.263424,48.840336,830000,86,4,0,810000,-2.4096385542168677,9
75016,2,2.263621,48.843703999999995,980925,104,4,0,1204000,22.741290108825854,12
75016,2,2.2637869999999998,48.848372999999995,690000,56,2,0,710000,2.898550724637681,10
75016,2,2.264293,48.848283,5800000,74,3,161,7500000,29.310344827586206,12
75016,2,2.26606,48.841522,950000,115,3,0,1465235,54.235263157894735,13
75016,2,2.267376,48.853367999999996,345000,39,2,0,490000,42.028985507246375,13
75016,2,2.268647,48.842845000000004,820000,120,5,0,1239715,51.18475609756098,13
75016,2,2.268824,48.849181,1178550,133,5,0,1390000,17.941538330999958,12
75016,2,2.268889,48.851783000000005,465250,39,2,0,463000,-0.4836109618484686,9
75016,2,2.269062,48.849621,246000,24,1,0,249300,1.3414634146341464,10
75016,2,2.27026,48.848986,1040250,103,4,0,945950,-9.065128574861813,8
75016,2,2.270336,48.844527,820000,74,3,0,710000,-13.414634146341463,7
75016,2,2.273221,48.851924,689200,85,3,0,823500,19.48636099825885,12
75016,2,2.274584,48.858719,555000,60,2,0,695000,25.225225225225227,12
75016,2,2.274943,48.86937,2900000,290,6,0,2950000,1.7241379310344827,10
75016,2,2.275292,48.852945,280000,33,2,0,330000,17.857142857142858,12
75016,2,2.2760689999999997,48.859605,847000,90,3,0,959500,13.282172373081464,12
75016,2,2.276426,48.862541,390000,35,2,0,457000,17.17948717948718,12
75016,2,2.276945,48.860799,1160000,93,4,0,1707521,47.20008620689655,13
75016,2,2.277237,48.850255,436910,47,2,0,471698,7.96228056121398,11
75016,2,2.277558,48.865972,2080100,230,6,0,2745500,31.988846690062978,12
75016,2,2.278124,48.872725,2055000,201,6,0,3138037,52.702530413625304,13
75016,2,2.280494,48.867419,1344000,136,6,0,1737820,29.302083333333332,12
75016,2,2.2809939999999997,48.864325,531200,55,3,0,700000,31.77710843373494,12
75016,2,2.281326,48.874245,595000,54,4,0,336000,-43.529411764705884,1
75016,2,2.281349,48.857421,13800000,90,3,432,9250000,-32.971014492753625,1
75016,2,2.281909,48.861856,1029950,120,4,0,1070000,3.8885382785572116,10
75016,2,2.282148,48.867329999999995,314851,35,1,0,398000,26.408999812609775,12
75016,2,2.2832790000000003,48.863959,1030330,88,4,0,829462,-19.4955014412858,7
75016,2,2.284491,48.874326,1722000,158,4,0,1600000,-7.084785133565622,8
75016,2,2.284647,48.857376,1000000,98,3,0,900000,-10.0,7
75016,2,2.285112,48.857434000000005,775000,90,3,0,1005000,29.677419354838708,12
75016,2,2.285303,48.863707,2225400,180,5,0,2900000,30.313651478385907,12
75016,2,2.286234,48.860065000000006,6000000,154,5,0,13500000,125.0,3
75016,2,2.2875330000000003,48.858001,2846000,294,8,0,5404745,89.90671117357695,2
75016,2,2.29031,48.874638,890000,89,4,0,1022600,14.898876404494382,12
75016,2,2.290489,48.865705,310000,29,2,0,338000,9.03225806451613,11
75016,2,2.290778,48.865615999999996,1211942,143,5,0,1640000,35.32000706304427,13
75016,2,2.292279,48.866073,2500000,210,4,0,3276000,31.04,12
75016,2,2.2944299999999997,48.866566999999996,4462500,370,6,0,9280000,107.95518207282913,2
75017,2,2.2855060000000003,48.879131,250000,32,1,0,313121,25.2484,12
75017,2,2.288191,48.877199,740000,76,4,0,752000,1.6216216216216217,10
75017,2,2.291875,48.881719,600000,65,3,0,820000,36.666666666666664,13
75017,2,2.292205,48.87657,216000,22,1,0,221000,2.314814814814815,10
75017,2,2.293952,48.88362,475000,59,2,0,622000,30.94736842105263,12
75017,2,2.2967779999999998,48.885785,568000,58,3,0,599000,5.457746478873239,11
75017,2,2.296983,48.882108,1389400,133,3,0,1467000,5.585144666762631,11
75017,2,2.297683,48.879072,235000,20,1,0,225000,-4.25531914893617,9
75017,2,2.2978970000000003,48.881552,134333,16,1,0,172500,28.412229310742706,12
75017,2,2.300934,48.879809,2473542,158,4,398,2250000,-9.03732380529621,8
75017,2,2.3026720000000003,48.880077,170000,26,2,0,180000,5.882352941176471,11
75017,2,2.304657,48.889103999999996,365000,54,3,0,518207,41.974520547945204,13
75017,2,2.306436,48.880624,285971,27,1,0,346500,21.166132230191174,12
75017,2,2.309294,48.882358,1080000,186,5,0,1456600,34.870370370370374,12
75017,2,2.309471,48.882292,800000,289,5,0,2300000,187.5,6
75017,2,2.311817,48.881965,1282000,136,4,0,1480000,15.444617784711388,12
75017,2,2.312399,48.887446000000004,583000,107,5,0,735000,26.07204116638079,12
75017,2,2.3138349999999996,48.884896999999995,696000,65,3,0,749000,7.614942528735632,11
75017,2,2.315194,48.883451,808700,74,3,0,913700,12.983801162359342,12
75017,2,2.316068,48.885681,200000,22,1,0,214500,7.25,11
75017,2,2.3171880000000002,48.895382,290000,44,2,0,350474,20.853103448275863,12
75017,2,2.318824,48.893499,107000,22,2,0,208750,95.09345794392523,2
75017,2,2.3195669999999997,48.893757,222000,30,2,0,292000,31.53153153153153,12
75017,2,2.32097,48.887493,555000,59,3,0,563333,1.5014414414414414,10
75017,2,2.321934,48.893125,114000,13,1,0,160000,40.35087719298246,13
75017,2,2.322299,48.890712,168000,22,1,0,172000,2.380952380952381,10
75017,2,2.322928,48.884489,300000,30,2,0,300000,0.0,9
75017,2,2.323474,48.889209,336000,47,3,0,510000,51.785714285714285,13
75017,2,2.323786,48.884076,172000,18,1,0,134000,-22.093023255813954,7
75017,2,2.324616,48.889526000000004,389000,46,3,0,400000,2.827763496143959,10
75017,2,2.324999,48.884545,85000,14,1,0,115000,35.294117647058826,13
75017,2,2.3260520000000002,48.892986,93000,18,1,0,169500,82.25806451612904,14
75018,2,2.327112,48.889974,150100,20,1,0,172000,14.59027315123251,12
75018,2,2.3274150000000002,48.89202,372000,60,3,0,499200,34.193548387096776,12
75018,2,2.3301939999999997,48.897040000000004,267030,37,2,0,309500,15.904580009736733,12
75018,2,2.330667,48.891146,263475,40,3,0,390000,48.02163393111301,13
75018,2,2.33245,48.887351,318400,30,2,0,314230,-1.309673366834171,9
75018,2,2.333793,48.8923,270000,37,2,0,395000,46.2962962962963,13
75018,2,2.334305,48.889196999999996,652300,56,2,0,590000,-9.550820174766212,8
75018,2,2.335633,48.885826,140000,17,1,0,89300,-36.214285714285715,1
75018,2,2.336203,48.884091999999995,523650,58,2,0,1482400,183.08985009070943,5
75018,2,2.337648,48.891609,560000,63,3,0,495000,-11.607142857142858,7
75018,2,2.337733,48.893699,285000,30,1,0,269733,-5.356842105263158,8
75018,2,2.338461,48.894014,212000,27,1,0,288000,35.84905660377358,13
75018,2,2.338661,48.885605,1940000,24,1,0,2250000,15.97938144329897,12
75018,2,2.338893,48.885601,120000,15,1,0,190000,58.333333333333336,13
75018,2,2.3399099999999997,48.882964,140000,12,2,0,210000,50.0,13
75018,2,2.340949,48.885524,392000,41,2,0,415000,5.86734693877551,11
75018,2,2.342068,48.88392,380750,35,2,0,359900,-5.476034143138542,8
75018,2,2.342926,48.894402,100000,11,1,0,95000,-5.0,8
75018,2,2.34367,48.894284999999996,469000,52,2,0,399000,-14.925373134328359,7
75018,2,2.3447080000000002,48.890529,520000,67,2,0,759500,46.05769230769231,13
75018,2,2.346294,48.890142,225000,31,1,0,297800,32.355555555555554,12
75018,2,2.34669,48.896260999999996,157000,28,2,0,200000,27.388535031847134,12
75018,2,2.346891,48.892602000000004,780000,90,4,0,942323,20.810641025641026,12
75018,2,2.348041,48.895503999999995,182000,25,2,0,226600,24.505494505494507,12
75018,2,2.350274,48.893605,250000,36,2,0,226000,-9.6,8
75018,2,2.351257,48.890223999999996,165000,39,2,0,310000,87.87878787878788,2
75018,2,2.3517419999999998,48.891033,247000,36,2,0,231000,-6.477732793522267,8
75018,2,2.351989,48.889206,127000,30,2,0,210000,65.35433070866142,14
75018,2,2.35264,48.890801,216000,30,2,0,213000,-1.3888888888888888,9
75018,2,2.353266,48.886809,357540,34,2,0,226500,-36.650444705487494,1
75018,2,2.354865,48.888791,192500,31,2,0,230942,19.96987012987013,12
75018,2,2.354901,48.884355,269000,34,3,0,250000,-7.063197026022305,8
75018,2,2.355052,48.887104,100000,40,1,0,115000,15.0,12
75018,2,2.356071,48.886606,120000,20,1,0,200000,66.66666666666667,14
75018,2,2.358519,48.889788,250000,38,2,0,227000,-9.2,8
75018,2,2.360161,48.8898,325000,31,1,0,384900,18.43076923076923,12
75018,2,2.361868,48.885974,241335,32,2,0,270617,12.133341620568919,12
75018,2,2.3622549999999998,48.890184000000005,288500,40,2,0,325000,12.651646447140381,12
75018,2,2.363279,48.890029,190000,25,2,0,115000,-39.473684210526315,1
75019,1,2.39032,48.876504,750000,75,3,112,1020000,36.0,13
75019,2,2.373024,48.879531,483085,66,3,0,555716,15.034828239336763,12
75019,2,2.37342,48.882238,565575,65,3,0,627000,10.860628563850948,12
75019,2,2.3747599999999998,48.882101,76000,20,1,0,91666,20.61315789473684,12
75019,2,2.377119,48.888281,295000,43,2,0,355000,20.338983050847457,12
75019,2,2.377181,48.877624,205776,57,3,0,591500,187.44848767591944,6
75019,2,2.381368,48.893211,352100,44,3,0,360000,2.24368077250781,10
75019,2,2.384864,48.893437,170000,25,1,0,212250,24.852941176470587,12
75019,2,2.387194,48.876622999999995,809234,60,3,0,621750,-23.168082408796465,7
75019,2,2.388155,48.881432000000004,245750,44,2,0,420000,70.90539165818922,14
75019,2,2.388203,48.877545,135000,17,1,0,220000,62.96296296296296,14
75019,2,2.404113,48.876813,195000,34,1,0,245000,25.641025641025642,12
75020,2,2.3852,48.865502,178750,24,2,0,237800,33.03496503496503,12
75020,2,2.386914,48.871809999999996,173000,23,1,0,185000,6.936416184971098,11
75020,2,2.388546,48.869091,530000,69,3,0,617000,16.41509433962264,12
75020,2,2.392243,48.864684000000004,322500,38,2,0,232500,-27.906976744186046,1
