code_postal,code_type_local,longitude,latitude,valeur_fonciere_x,surface_reelle_bati,nombre_pieces_principales,surface_terrain,valeur_fonciere_y,pourcentage,categorie
75001,2,2.331196,48.865088,540000,52,3,0,910000,68.51851851851852,13
75001,2,2.331999,48.865313,1300000,132,7,0,1745000,34.23076923076923,11
75001,2,2.336434,48.865361,224000,19,1,0,240000,7.142857142857143,10
75001,2,2.342197,48.86193,840000,70,2,0,712000,-15.238095238095237,6
75002,2,2.335116,48.870418,821500,75,3,0,1034450,25.922093730979913,11
75002,2,2.335379,48.867468,498000,65,3,0,300000,-39.75903614457831,1
75002,2,2.344205,48.867540999999996,600000,80,1,0,835000,39.166666666666664,12
75002,2,2.346851,48.867905,170000,22,1,0,228300,34.294117647058826,11
75002,2,2.347317,48.86625,463200,48,2,0,394737,-14.780440414507773,6
75002,2,2.350253,48.869627,740000,84,5,0,1144000,54.5945945945946,12
75003,2,2.353709,48.863955,183537,15,1,0,185000,0.7971144782795839,9
75003,2,2.355041,48.865505999999996,834500,79,4,0,915000,9.646494907130018,10
75003,2,2.36267,48.86522,930000,94,4,0,1210000,30.107526881720432,11
75003,2,2.363582,48.857459999999996,793700,78,3,0,850000,7.093360211666877,10
75003,2,2.363657,48.862607000000004,226000,24,1,0,230000,1.7699115044247788,9
75003,2,2.364117,48.862946,137000,16,1,0,170000,24.087591240875913,11
75003,2,2.366596,48.860525,440000,42,2,0,430000,-2.272727272727273,8
75004,2,2.353402,48.853105,2000000,75,4,0,1650000,-17.5,6
75004,2,2.356055,48.858571000000005,1037200,122,3,0,1505200,45.121480910142694,12
75004,2,2.3560849999999998,48.852160999999995,490000,44,2,0,530000,8.16326530612245,10
75004,2,2.361673,48.852107000000004,1400000,100,5,0,2100000,50.0,12
75004,2,2.365109,48.849142,312000,32,1,0,342000,9.615384615384615,10
75004,2,2.368194,48.855647999999995,450025,47,3,0,469270,4.27642908727293,9
75004,2,2.368303,48.855011,410000,37,2,0,384660,-6.180487804878049,7
75005,2,2.3404529999999997,48.840531,385000,35,2,0,415100,7.818181818181818,10
75005,2,2.3425700000000003,48.843897,620000,68,4,0,878700,41.725806451612904,12
75005,2,2.345673,48.840706,440000,81,4,0,720000,63.63636363636363,13
75005,2,2.345735,48.844427,220000,30,1,0,351000,59.54545454545455,12
75005,2,2.346806,48.837922999999996,332500,38,2,0,386730,16.309774436090226,11
75005,2,2.34708,48.851077000000004,140000,18,1,0,390000,178.57142857142858,5
75005,2,2.3486599999999997,48.843095,160000,18,1,0,213000,33.125,11
75005,2,2.34943,48.850503,282000,24,1,0,350000,24.113475177304963,11
75005,2,2.349469,48.844268,225000,18,1,0,180000,-20.0,6
75005,2,2.349999,48.844082,451420,34,2,0,390000,-13.605954543440697,6
75005,2,2.3507860000000003,48.851078,630000,43,2,0,490000,-22.22222222222222,6
75005,2,2.35147,48.84438,490000,36,2,0,505000,3.061224489795918,9
75005,2,2.351618,48.846899,584000,56,3,0,764300,30.873287671232877,11
75005,2,2.352903,48.843065,770000,41,2,0,950000,23.376623376623378,11
75005,2,2.355076,48.841284,631000,71,2,0,794600,25.927099841521393,11
75006,2,2.318302,48.846934999999995,960000,81,4,0,1060000,10.416666666666666,11
75006,2,2.328475,48.842711,690000,69,4,0,750000,8.695652173913043,10
75006,2,2.330094,48.843891,215000,23,1,0,352740,64.06511627906977,13
75006,2,2.330587,48.850409,1250000,111,5,0,1500000,20.0,11
75006,2,2.3332740000000003,48.85783,766100,87,4,0,1534149,100.2544054301005,2
75006,2,2.333806,48.842023,900000,91,4,0,835000,-7.222222222222222,7
75006,2,2.333936,48.851949,125000,12,1,0,135000,8.0,10
75006,2,2.334947,48.849238,400000,27,1,0,390000,-2.5,8
75006,2,2.335833,48.840703999999995,1472500,145,5,0,2000000,35.82342954159593,12
75006,2,2.3374770000000002,48.850607000000004,1595000,131,4,0,3325000,108.46394984326018,2
75006,2,2.337567,48.850189,2320000,82,2,0,2725000,17.45689655172414,11
75006,2,2.338422,48.850765,1065000,79,3,0,1257600,18.08450704225352,11
75006,2,2.343324,48.852771000000004,93000,10,1,0,120000,29.032258064516128,11
75007,1,2.326441,48.857919,14250000,49,2,885,35000000,145.6140350877193,4
75007,2,2.299651,48.860042,1200000,126,3,0,1248850,4.070833333333334,9
75007,2,2.3016919999999996,48.857399,237000,25,1,0,273000,15.189873417721518,11
75007,2,2.30733,48.856783,270000,24,1,0,290000,7.407407407407407,10
75007,2,2.307993,48.858985,198000,23,2,0,295000,48.98989898989899,12
75007,2,2.308383,48.857386,1437000,138,5,0,2200000,53.09672929714684,12
75007,2,2.317744,48.847657,1555000,161,6,0,1435000,-7.717041800643087,7
75007,2,2.3177659999999998,48.859355,3125000,216,7,0,2619300,-16.1824,6
75007,2,2.3183740000000004,48.857479,620000,59,3,0,954000,53.87096774193548,12
75007,2,2.320584,48.858633000000005,13000000,239,7,0,12000000,-7.6923076923076925,7
