code_postal,code_type_local,longitude,latitude,valeur_fonciere_x,surface_reelle_bati,nombre_pieces_principales,surface_terrain,valeur_fonciere_y,pourcentage,categorie
75009,2,2.3348709999999997,48.881857000000004,375000,54,3,0,650000,73.33333333333333,13
75009,2,2.340098,48.878713,300000,64,2,0,392000,30.666666666666668,11
75009,2,2.341018,48.880519,696000,70,4,0,876500,25.933908045977013,11
75009,2,2.3413619999999997,48.880663,105000,10,1,0,120000,14.285714285714286,11
75009,2,2.3421790000000002,48.88008,406400,32,1,0,399520,-1.6929133858267718,8
75009,2,2.344014,48.881062,696000,66,3,0,1045000,50.14367816091954,12
75009,2,2.344284,48.873917,326777,71,4,0,808250,147.33992906477505,4
75009,2,2.344626,48.875228,700000,91,4,0,871250,24.464285714285715,11
75009,2,2.34484,48.876753,480000,54,3,0,629464,31.138333333333332,11
75009,2,2.345176,48.882326,520000,58,3,0,782700,50.51923076923077,12
75009,2,2.346111,48.882456,95000,14,1,0,100000,5.2631578947368425,10
75009,2,2.349068,48.879408000000005,1195000,115,5,0,1763500,47.57322175732217,12
75010,2,2.352032,48.881738,190000,29,2,0,200000,5.2631578947368425,10
75010,2,2.352982,48.881137,544490,66,4,0,549937,1.000385682014362,9
75010,2,2.356887,48.873236,680000,80,4,0,800000,17.647058823529413,11
75010,2,2.361976,48.873324,108200,11,1,0,138000,27.54158964879852,11
75010,2,2.36368,48.869427,575000,50,3,0,655000,13.91304347826087,11
75010,2,2.364176,48.870498,800000,91,4,0,845000,5.625,10
75011,2,2.3690830000000003,48.855475,161500,21,1,0,190000,17.647058823529413,11
75011,2,2.370287,48.85445,700000,86,4,0,1137900,62.55714285714286,13
75011,2,2.371388,48.869064,388400,40,3,0,475000,22.296601441812566,11
75011,2,2.371913,48.86485,192500,25,1,0,207500,7.792207792207792,10
75011,2,2.3744,48.870909000000005,198000,28,2,0,266947,34.821717171717175,11
75011,2,2.375474,48.854833,167500,25,2,0,295000,76.11940298507463,13
75011,2,2.3755349999999997,48.859711,290000,44,3,0,431942,48.945517241379314,12
75011,2,2.376093,48.860735999999996,360000,46,3,0,470000,30.555555555555557,11
75011,2,2.376457,48.870936,245000,35,2,0,340000,38.775510204081634,12
75011,2,2.378519,48.859826,380000,42,3,0,450000,18.42105263157895,11
75011,2,2.380299,48.862463,215000,32,2,0,400700,86.37209302325581,2
75011,2,2.380315,48.853272,130000,12,1,0,180000,38.46153846153846,12
75011,2,2.382323,48.852148,498000,70,4,0,551000,10.642570281124499,11
75011,2,2.382473,48.864793,122000,14,1,0,139883,14.658196721311475,11
75011,2,2.382844,48.859107,300300,37,2,0,362000,20.546120546120545,11
75011,2,2.382996,48.856382,75000,6,1,0,32500,-56.666666666666664,0
75011,2,2.3847169999999998,48.851362,431200,50,3,0,567500,31.609461966604822,11
75011,2,2.385023,48.855302,383040,48,2,0,360000,-6.015037593984962,7
75011,2,2.38504,48.85691,340270,40,2,0,405000,19.023128691921123,11
75011,2,2.386295,48.859838,230000,30,2,0,265000,15.217391304347826,11
75011,2,2.38633,48.860704,160000,35,2,0,300000,87.5,2
75011,2,2.387906,48.853405,382000,48,3,0,440000,15.18324607329843,11
75011,2,2.3891560000000003,48.851663,540000,70,3,0,800000,48.148148148148145,12
75011,2,2.389422,48.852683,385000,36,2,0,356410,-7.425974025974026,7
75011,2,2.389486,48.853928,147000,24,2,0,169000,14.965986394557824,11
75011,2,2.389893,48.849871,311000,35,2,0,380400,22.315112540192928,11
75011,2,2.390016,48.852349,315000,19,2,0,208000,-33.96825396825397,1
75011,2,2.391127,48.851568,242000,34,2,0,340000,40.49586776859504,12
75012,2,2.3699380000000003,48.850684,130000,23,1,0,244611,88.16230769230769,2
75012,2,2.372819,48.846582,773300,81,3,0,832300,7.629639208586577,10
75012,2,2.380629,48.844149,263800,46,2,0,493000,86.88400303260046,2
75012,2,2.386546,48.841306,200000,42,2,0,305000,52.5,12
75012,2,2.387538,48.843532,174000,30,2,0,334000,91.95402298850574,2
75012,2,2.387747,48.847826,167000,26,2,0,253500,51.796407185628745,12
75012,2,2.388759,48.847782,205000,28,2,0,272000,32.68292682926829,11
75012,2,2.390287,48.838475,282000,38,3,0,380000,34.751773049645394,11
75012,2,2.390615,48.837425,180000,29,2,0,389000,116.11111111111111,3
75012,2,2.391259,48.837568,554000,78,4,0,852400,53.86281588447653,12
75012,2,2.3933880000000003,48.837128,258497,50,3,0,425250,64.50867901755146,13
75012,2,2.3950709999999997,48.833834,106000,15,1,0,153000,44.339622641509436,12
75012,2,2.404918,48.845477,251500,26,1,0,244000,-2.982107355864811,8
75012,2,2.406515,48.846299,240000,30,2,0,304350,26.8125,11
75013,2,2.346149,48.822471,143100,17,1,0,169600,18.51851851851852,11
75013,2,2.347112,48.826819,425000,53,2,0,480700,13.105882352941176,11
75013,2,2.347626,48.835065,355000,35,3,0,836000,135.49295774647888,4
75013,2,2.348363,48.835271,480650,51,3,0,505820,5.236658691355456,10
75013,2,2.3498799999999997,48.826925,278000,28,1,0,257000,-7.553956834532374,7
75013,2,2.3511830000000002,48.835726,145000,19,1,0,113625,-21.637931034482758,6
75013,2,2.351267,48.836083,284150,21,2,0,85500,-69.91025866619744,0
75013,2,2.351909,48.829515,285000,32,2,0,330000,15.789473684210526,11
75013,2,2.355302,48.835371,380000,47,2,0,415000,9.210526315789474,10
75013,2,2.3574919999999997,48.827121999999996,210000,25,2,0,270000,28.571428571428573,11
75013,2,2.358823,48.829096,745000,79,4,0,615333,-17.40496644295302,6
75013,2,2.359064,48.832236,168000,22,1,0,186000,10.714285714285714,11
75013,2,2.3601810000000003,48.833997,670000,80,4,0,750000,11.940298507462687,11
75013,2,2.367068,48.826392999999996,287000,40,2,0,320000,11.498257839721255,11
75013,2,2.36755,48.826747,421800,56,3,0,496773,17.77453769559033,11
75013,2,2.369177,48.825765999999994,411000,50,2,0,400000,-2.67639902676399,8
75013,2,2.370982,48.829121,115500,15,1,0,105000,-9.090909090909092,7
75014,1,2.324985,48.834906,500000,29,1,0,500000,0.0,8
75014,2,2.307055,48.827595,335000,50,2,0,350000,4.477611940298507,9
