code_postal,code_type_local,longitude,latitude,valeur_fonciere_x,surface_reelle_bati,nombre_pieces_principales,surface_terrain,valeur_fonciere_y,pourcentage,categorie
75001,2,2.330204,48.865033000000004,730000,63,3,0,844500,15.684931506849315,10
75001,2,2.331291,48.864213,1050000,72,2,0,1260000,20.0,10
75001,2,2.333161,48.864135,1140000,151,3,0,2964000,160.0,4
75001,2,2.347461,48.859403,493230,58,2,0,780000,58.14123228514081,11
75002,2,2.3423279999999997,48.870678000000005,199800,31,1,0,352250,76.30130130130131,12
75002,2,2.344257,48.865965,1339800,130,5,0,788600,-41.14046872667562,1
75002,2,2.345082,48.868821000000004,221000,28,2,0,287964,30.30045248868778,10
75002,2,2.348074,48.867913,418500,44,2,0,560675,33.97252090800478,10
75002,2,2.348456,48.86592,576250,57,3,0,692500,20.17353579175705,10
75002,2,2.350314,48.865592,360000,41,2,0,580000,61.111111111111114,12
75002,2,2.350482,48.865949,360000,42,2,0,480000,33.333333333333336,10
75003,2,2.355124,48.864714,420000,45,3,0,485000,15.476190476190476,10
75003,2,2.355517,48.868083,330000,42,2,0,320000,-3.0303030303030303,7
75003,2,2.356386,48.862823999999996,59000,10,1,0,65000,10.169491525423728,10
75003,2,2.357863,48.864554,154000,16,2,0,214000,38.96103896103896,11
75003,2,2.3579529999999997,48.864738,171500,16,1,0,190000,10.787172011661808,10
75003,2,2.35799,48.865428,800000,90,2,0,1086000,35.75,11
75003,2,2.3607299999999998,48.867289,415000,43,2,0,640000,54.21686746987952,11
75003,2,2.362461,48.865194,335000,29,1,0,425000,26.865671641791046,10
75004,2,2.349669,48.860144,1235000,114,5,0,1530000,23.88663967611336,10
75004,2,2.3497220000000003,48.859387,322500,28,1,0,325000,0.7751937984496124,8
75004,2,2.3503130000000003,48.859534000000004,235750,21,1,0,170000,-27.889713679745494,1
75004,2,2.351778,48.853313,3280500,123,4,0,7698200,134.66544734034446,3
75004,2,2.353957,48.859931,461060,44,1,0,463150,0.45330325771049323,8
75004,2,2.354443,48.852263,342000,38,2,0,492000,43.85964912280702,11
75004,2,2.3557360000000003,48.852242,406000,40,3,0,680000,67.48768472906404,12
75004,2,2.3641799999999997,48.853245,270000,27,2,0,402500,49.074074074074076,11
75004,2,2.364461,48.856235,54000000,104,3,419,48500000,-10.185185185185185,5
75005,2,2.347075,48.849296,310000,28,2,0,440000,41.935483870967744,11
75005,2,2.351014,48.842202,387500,30,2,0,479650,23.780645161290323,10
75005,2,2.3511319999999998,48.838941,520000,42,2,0,455000,-12.5,5
75005,2,2.352241,48.840493,525000,55,3,0,600000,14.285714285714286,10
