code_postal,code_type_local,longitude,latitude,valeur_fonciere_x,surface_reelle_bati,nombre_pieces_principales,surface_terrain,valeur_fonciere_y,pourcentage,categorie
75011,2,2.376077,48.854939,400000,29,2,0,235000,-41.25,1
75011,2,2.376461,48.871469,205500,26,2,0,236000,14.841849148418492,10
75011,2,2.378828,48.855259000000004,240000,26,2,0,268868,12.028333333333334,10
75011,2,2.381337,48.858522,213000,28,2,0,335000,57.27699530516432,11
75011,2,2.382318,48.854308,298000,32,2,0,263000,-11.74496644295302,5
75011,2,2.382431,48.862491999999996,431666,35,2,0,273333,-36.67951610736078,1
75011,2,2.3853009999999997,48.858484999999995,265000,39,2,0,417200,57.43396226415094,11
75011,2,2.386381,48.863407,435000,42,2,0,435000,0.0,7
75011,2,2.388372,48.858387,240000,26,2,0,280000,16.666666666666668,10
75011,2,2.389893,48.849871,380400,35,2,0,385000,1.2092534174553102,8
75011,2,2.395496,48.85409,278000,32,2,0,130000,-53.23741007194245,0
75012,2,2.369456,48.850506,218000,24,1,0,240000,10.091743119266056,10
75012,2,2.371181,48.847221999999995,600000,34,2,0,600000,0.0,7
75012,2,2.3730330000000004,48.847026,625000,53,3,0,438000,-29.92,1
75012,2,2.380629,48.844149,493000,46,2,0,450000,-8.72210953346856,6
75012,2,2.3947580000000004,48.83607,210000,37,2,0,305000,45.23809523809524,11
75012,2,2.3950709999999997,48.833834,153000,15,1,0,135066,-11.72156862745098,5
75012,2,2.395555,48.841959,183000,19,1,0,214000,16.939890710382514,10
75012,2,2.395597,48.836233,155000,18,1,0,148500,-4.193548387096774,7
75012,2,2.399255,48.835738,243000,30,2,0,228915,-5.796296296296297,6
75012,2,2.400575,48.838408,335000,34,2,0,355000,5.970149253731344,9
75012,2,2.4008700000000003,48.845581,475000,36,1,0,350000,-26.31578947368421,1
75012,2,2.401332,48.833436999999996,300000,40,2,0,98347,-67.21766666666667,0
75012,2,2.4026959999999997,48.846667,683000,73,3,0,620000,-9.224011713030746,6
75013,1,2.3538919999999997,48.825012,560000,65,5,50,985000,75.89285714285714,12
75013,2,2.342382,48.829101,220333,28,1,0,273905,24.31410637535004,10
75013,2,2.344208,48.824723,510000,53,2,0,472000,-7.450980392156863,6
75013,2,2.34426,48.832763,460000,51,3,0,513900,11.717391304347826,10
75013,2,2.345606,48.83249,733000,70,3,0,670000,-8.594815825375171,6
75013,2,2.346362,48.832801,580000,65,3,0,600000,3.4482758620689653,8
75013,2,2.348363,48.835271,505820,51,3,0,499000,-1.3483057214028706,7
75013,2,2.3501369999999997,48.826732,855000,65,3,0,565000,-33.91812865497076,1
75013,2,2.350719,48.827202,577000,60,3,0,626000,8.492201039861351,9
75013,2,2.350938,48.824292,191000,20,1,0,240300,25.81151832460733,10
75013,2,2.353207,48.82966,215000,20,2,0,140000,-34.883720930232556,1
75013,2,2.3549290000000003,48.837396999999996,636000,56,3,0,539000,-15.251572327044025,5
75013,2,2.356242,48.821948,400000,52,3,0,480000,20.0,10
75013,2,2.361422,48.824911,258275,37,1,0,314075,21.604878520956344,10
75013,2,2.3671729999999997,48.82642,220000,30,2,0,266000,20.90909090909091,10
75013,2,2.367223,48.826068,195000,28,2,0,285000,46.15384615384615,11
75013,2,2.370821,48.828364,227220,22,1,0,238000,4.74430067775724,8
75013,2,2.375289,48.824940999999995,230000,13,1,0,177100,-23.0,5
75013,2,2.376225,48.824842,210000,27,1,0,261000,24.285714285714285,10
75014,2,2.316057,48.830055,885000,93,4,0,931740,5.28135593220339,9
75014,2,2.316103,48.828776,651000,66,3,0,500000,-23.195084485407065,5
75014,2,2.3174919999999997,48.829577,170500,26,2,0,262000,53.665689149560116,11
75014,2,2.3190419999999996,48.832221000000004,420000,39,2,0,448640,6.819047619047619,9
75014,2,2.3223849999999997,48.835988,104000,20,1,0,177500,70.67307692307692,12
75014,2,2.3224560000000003,48.835407000000004,232000,25,1,0,251000,8.189655172413794,9
75014,2,2.323251,48.83587,450000,56,3,0,637000,41.55555555555556,11
75014,2,2.3239970000000003,48.826207000000004,400100,47,2,0,442000,10.47238190452387,10
75014,2,2.324176,48.842546999999996,258000,40,2,0,220000,-14.728682170542635,5
75014,2,2.324206,48.833038,275000,26,2,0,328600,19.490909090909092,10
75014,2,2.324763,48.828799,939000,76,3,0,564261,-39.908306709265176,1
75014,2,2.3265580000000003,48.842582,99000,30,2,0,135000,36.36363636363637,11
75014,2,2.32707,48.83574,3500000,23,1,150,4780000,36.57142857142857,11
75014,2,2.3273330000000003,48.827548,240000,31,2,0,348000,45.0,11
75014,2,2.327693,48.833908,668950,56,3,0,485000,-27.49831825995964,1
75014,2,2.3290290000000002,48.827447,565000,61,3,0,574000,1.592920353982301,8
75014,2,2.329338,48.824126,230000,25,1,0,230000,0.0,7
75014,2,2.330866,48.825252,567000,63,3,0,684520,20.72663139329806,10
75014,2,2.3308880000000003,48.824965,135000,13,1,0,107000,-20.74074074074074,5
75014,2,2.331542,48.838854,2696500,150,5,0,2595000,-3.7641386983126273,7
75014,2,2.335334,48.832539000000004,270000,27,1,0,270000,0.0,7
75014,2,2.340843,48.830733,355000,35,2,0,436100,22.845070422535212,10
75015,2,2.279246,48.843877,550000,62,3,0,600369,9.158,9
75015,2,2.279684,48.837099,353000,40,2,0,430000,21.813031161473088,10
75015,2,2.280248,48.843548,635000,64,3,0,621000,-2.204724409448819,7
75015,2,2.281862,48.844505,242772,15,1,0,219000,-9.791903514408581,6
75015,2,2.283674,48.838343,617500,104,5,0,690000,11.740890688259109,10
75015,2,2.285396,48.839281,335600,35,2,0,315000,-6.1382598331346845,6
75015,2,2.2854330000000003,48.844679,301000,30,1,0,328000,8.970099667774086,9
75015,2,2.2856520000000002,48.844869,340000,33,1,0,300000,-11.764705882352942,5
75015,2,2.287105,48.835502000000005,24700000,73,3,850,29500000,19.4331983805668,10
75015,2,2.289052,48.844978999999995,239500,28,1,0,240000,0.20876826722338204,8
75015,2,2.2893689999999998,48.848587,386000,35,2,0,360000,-6.7357512953367875,6
75015,2,2.2894490000000003,48.851451000000004,350000,51,2,0,560000,60.0,11
75015,2,2.289786,48.848948,655000,62,3,0,740000,12.977099236641221,10
75015,2,2.289823,48.841054,142000,16,1,0,165000,16.197183098591548,10
75015,2,2.290016,48.836139,434000,51,2,0,512787,18.153686635944702,10
75015,2,2.290263,48.833498999999996,380000,49,2,0,193500,-49.078947368421055,1
75015,2,2.290697,48.840847,303500,30,1,0,281000,-7.413509060955519,6
75015,2,2.292196,48.836264,649000,70,3,0,724655,11.657164869029275,10
75015,2,2.292548,48.841838,550000,60,3,0,423000,-23.09090909090909,5
75015,2,2.293463,48.847573,285000,30,2,0,305000,7.017543859649122,9
75015,2,2.294186,48.841992,240000,25,1,0,245000,2.0833333333333335,8
75015,2,2.2943130000000003,48.843403,208000,25,2,0,275000,32.21153846153846,10
75015,2,2.2944240000000002,48.841423,236000,28,1,0,283000,19.915254237288135,10
75015,2,2.294464,48.844087,155000,20,1,0,220000,41.935483870967744,11
75015,2,2.294532,48.840287,216500,24,1,0,262500,21.247113163972287,10
75015,2,2.295616,48.841046,398000,42,2,0,373850,-6.067839195979899,6
75015,2,2.296497,48.830657,336000,43,2,0,437750,30.282738095238095,10
75015,2,2.297095,48.847875,380000,39,2,0,510000,34.21052631578947,10
75015,2,2.297169,48.83851,349000,31,2,0,385000,10.315186246418339,10
75015,2,2.299257,48.845938000000004,252000,30,1,0,290000,15.079365079365079,10
75015,2,2.302565,48.841388,230000,30,2,0,340000,47.82608695652174,11
75015,2,2.302994,48.832571,265000,36,2,0,354475,33.764150943396224,10
75015,2,2.3030150000000003,48.849505,615500,62,2,0,952000,54.67099918765231,11
75015,2,2.3035900000000002,48.832465,220000,34,2,0,340000,54.54545454545455,11
75015,2,2.303711,48.838949,250000,26,1,0,293833,17.5332,10
75015,2,2.30441,48.846476,160210,18,1,0,148333,-7.413394919168591,6
75015,2,2.3069479999999998,48.837841999999995,215000,20,1,0,180000,-16.27906976744186,5
75015,2,2.3139689999999997,48.839698,457750,40,1,0,431000,-5.843801201529219,6
75015,2,2.3150150000000003,48.843839,1005000,113,4,0,1259400,25.313432835820894,10
75016,1,2.2883709999999997,48.869479,5600000,154,6,304,8800000,57.142857142857146,11
75016,2,2.257536,48.842206,287575,80,3,0,570000,98.20916282708859,2
75016,2,2.2577700000000003,48.841831,1208850,133,3,0,1280000,5.885759192621086,9
75016,2,2.25812,48.844828,743400,80,3,0,764600,2.851762173796072,8
75016,2,2.259691,48.847398999999996,1036000,100,4,0,1215000,17.27799227799228,10
75016,2,2.261213,48.837609,442000,56,3,0,539000,21.945701357466064,10
75016,2,2.261532,48.848732,1000000,86,4,0,913700,-8.63,6
75016,2,2.2622009999999997,48.839121999999996,600000,76,3,0,770950,28.491666666666667,10
75016,2,2.2651470000000002,48.849632,717000,47,2,0,526500,-26.569037656903767,1
75016,2,2.265469,48.8579,260000,28,1,0,260000,0.0,7
75016,2,2.266028,48.847415000000005,215000,27,1,0,272500,26.74418604651163,10
75016,2,2.268394,48.851426000000004,1880000,160,5,0,2061000,9.627659574468085,9
75016,2,2.268511,48.847823999999996,539000,56,2,0,579100,7.4397031539888685,9
75016,2,2.269789,48.857211,2383500,205,6,0,2850000,19.57205789804909,10
75016,2,2.2714689999999997,48.861306,862000,80,3,0,820000,-4.872389791183295,7
75016,2,2.271731,48.850654999999996,742300,79,4,0,760000,2.384480668193453,8
75016,2,2.274926,48.865715,1185000,120,4,0,1295000,9.282700421940929,9
75016,2,2.275504,48.84877,404725,41,1,0,337900,-16.511211316325902,5
75016,2,2.275525,48.859660999999996,1520000,128,5,0,1775000,16.776315789473685,10
75016,2,2.275998,48.854620000000004,1459000,136,4,0,1600000,9.664153529814941,9
75016,2,2.276093,48.850639,1010700,105,3,0,1040490,2.9474621549421194,8
75016,2,2.27821,48.867049,1220400,105,4,0,1329350,8.927400852179613,9
75016,2,2.280347,48.860381,1278100,157,5,0,1453100,13.69219935842266,10
75016,2,2.281326,48.874245,336000,54,4,0,590000,75.5952380952381,12
75016,2,2.2820169999999997,48.859365999999994,1010000,79,4,0,1050000,3.9603960396039604,8
75016,2,2.282148,48.867329999999995,398000,35,1,0,332720,-16.402010050251256,5
75016,2,2.282337,48.858335,920000,75,4,0,664000,-27.82608695652174,1
75016,2,2.282514,48.866842999999996,1282860,100,4,0,1250000,-2.5614642283647475,7
75016,2,2.283379,48.875628000000006,310500,40,2,0,485150,56.247987117552334,11
75016,2,2.284183,48.860985,356000,31,1,0,337500,-5.196629213483146,6
75016,2,2.2849619999999997,48.857578000000004,350000,35,1,0,350000,0.0,7
75016,2,2.28498,48.860321,1560000,118,5,0,1588500,1.8269230769230769,8
75016,2,2.286326,48.859885999999996,2170000,200,7,0,2490000,14.746543778801843,10
75016,2,2.2868720000000002,48.85833,949765,115,4,0,1665000,75.30652319257922,12
75016,2,2.287345,48.865415000000006,6325000,58,1,205,9500000,50.19762845849802,11
75016,2,2.28776,48.875396,335000,36,2,0,375000,11.940298507462687,10
75016,2,2.290489,48.865705,338000,29,2,0,324000,-4.1420118343195265,7
75016,2,2.290634,48.864753,1540000,145,5,0,2166157,40.65954545454545,11
75016,2,2.290746,48.865432,310000,25,1,0,314500,1.4516129032258065,8
75016,2,2.290778,48.865615999999996,1640000,143,5,0,1575000,-3.9634146341463414,7
75016,2,2.29124,48.871889,8500000,87,3,199,10500000,23.529411764705884,10
75016,2,2.296175,48.868428,1235000,112,3,0,1324000,7.206477732793522,9
75017,2,2.292096,48.883369,958000,108,5,0,1058000,10.438413361169102,10
75017,2,2.292332,48.88711,600000,64,3,0,572000,-4.666666666666667,7
75017,2,2.2933619999999997,48.886351,622900,65,3,0,743000,19.280783432332637,10
75017,2,2.295501,48.885961,160000,19,1,0,230000,43.75,11
75017,2,2.295507,48.882477,351500,36,1,0,400000,13.79800853485064,10
75017,2,2.2963240000000003,48.881265,860000,60,3,0,994600,15.651162790697674,10
75017,2,2.298923,48.887249,455000,50,2,0,221487,-51.32153846153846,0
75017,2,2.2991770000000002,48.881036,294700,30,2,0,449570,52.55174753987106,11
75017,2,2.300319,48.885086,486000,40,2,0,485000,-0.205761316872428,7
75017,2,2.3005240000000002,48.884763,1000000,86,5,0,890000,-11.0,5
75017,2,2.300552,48.884295,1100000,98,4,0,1094000,-0.5454545454545454,7
75017,2,2.301209,48.888164,662000,72,2,0,533892,-19.35166163141994,5
75017,2,2.302037,48.884671999999995,1107000,90,4,0,990000,-10.56910569105691,5
75017,2,2.305601,48.887131,593000,54,3,0,600000,1.1804384485666104,8
75017,2,2.305668,48.888399,1062000,110,5,0,1330200,25.25423728813559,10
75017,2,2.308432,48.883367,25720000,41,2,778,38445224,49.47598755832038,11
75017,2,2.308969,48.886722,567500,103,4,0,700000,23.348017621145374,10
75017,2,2.3118830000000004,48.885489,305000,30,2,0,326250,6.967213114754099,9
75017,2,2.314711,48.884013,162000,15,1,0,149150,-7.932098765432099,6
75017,2,2.314796,48.885937,437500,47,2,0,452500,3.4285714285714284,8
75017,2,2.315587,48.88517,360000,33,2,0,380000,5.555555555555555,9
75017,2,2.315689,48.882258,580000,68,3,0,900000,55.172413793103445,11
75017,2,2.3181689999999997,48.892547,335000,40,2,0,350350,4.582089552238806,8
75017,2,2.3194209999999997,48.892189,213500,23,1,0,195000,-8.665105386416862,6
75017,2,2.320396,48.891314,187000,36,2,0,283000,51.336898395721924,11
75017,2,2.321086,48.8918,438000,49,4,0,620000,41.55251141552512,11
75017,2,2.3216360000000003,48.892827000000004,184000,20,2,0,180000,-2.1739130434782608,7
75017,2,2.3228560000000003,48.884617,519400,52,2,0,569400,9.626492106276473,9
75017,2,2.324158,48.886542999999996,435000,39,2,0,618568,42.19954022988506,11
75017,2,2.324999,48.884545,115000,14,1,0,126666,10.144347826086957,10
75017,2,2.327023,48.8933,477500,40,1,0,335800,-29.67539267015707,1
75018,2,2.327022,48.889086999999996,114483,22,2,0,150000,31.023820130499725,10
75018,2,2.328267,48.889697999999996,243240,22,1,0,179000,-26.41012991284328,1
75018,2,2.332005,48.892787,665450,63,3,0,510000,-23.360132241340445,5
75018,2,2.33245,48.887351,314230,30,2,0,382685,21.784998249689718,10
75018,2,2.3328849999999997,48.889522,628830,48,3,0,330000,-47.52158771051,1
75018,2,2.333316,48.885284000000006,228000,27,1,0,134000,-41.228070175438596,1
75018,2,2.3357,48.893056,675000,74,3,0,800000,18.51851851851852,10
75018,2,2.336745,48.884302000000005,1003050,88,4,0,1066000,6.275858631174916,9
75018,2,2.336974,48.894239,518265,60,3,0,581844,12.267662296315592,10
75018,2,2.3375220000000003,48.883703000000004,152570,27,2,0,300000,96.63105459788949,2
75018,2,2.337648,48.891609,495000,63,3,0,610000,23.232323232323232,10
75018,2,2.339214,48.890896999999995,900000,78,3,0,971850,7.983333333333333,9
75018,2,2.3396049999999997,48.884843,265000,26,2,0,387000,46.0377358490566,11
75018,2,2.340521,48.8947,131000,24,2,0,267238,103.99847328244275,2
75018,2,2.341061,48.894767,330000,32,1,0,312000,-5.454545454545454,6
75018,2,2.3411939999999998,48.892787,260000,30,2,0,300000,15.384615384615385,10
75018,2,2.342325,48.883759000000005,400000,37,2,0,385000,-3.75,7
75018,2,2.342506,48.889507,475000,45,2,0,516000,8.631578947368421,9
75018,2,2.34469,48.894296999999995,280000,39,2,0,366000,30.714285714285715,10
75018,2,2.345411,48.886284,250000,57,2,0,373800,49.52,11
75018,2,2.346191,48.889891999999996,395000,47,3,0,439000,11.139240506329115,10
75018,2,2.3469830000000003,48.889137,311000,30,2,0,264439,-14.971382636655948,5
75018,2,2.346998,48.885883,405000,52,2,0,546558,34.952592592592595,10
75018,2,2.347253,48.892932,100000,13,1,0,147500,47.5,11
75018,2,2.347372,48.895457,112764,28,2,0,220700,95.71849171721472,2
75018,2,2.3477740000000002,48.890553000000004,157000,29,2,0,321375,104.69745222929936,2
75018,2,2.349231,48.8902,468000,48,3,0,565000,20.726495726495727,10
75018,2,2.351986,48.889159,185000,30,2,0,188300,1.7837837837837838,8
75018,2,2.353191,48.885385,102250,22,1,0,144130,40.95843520782396,11
75018,2,2.353266,48.886809,226500,34,2,0,210000,-7.28476821192053,6
75018,2,2.354621,48.888177,400000,51,2,0,375000,-6.25,6
75018,2,2.356439,48.889068,130000,16,1,0,150000,15.384615384615385,10
75018,2,2.358077,48.889913,75000,25,1,0,70000,-6.666666666666667,6
75018,2,2.359036,48.887054,245000,30,2,0,292000,19.183673469387756,10
75018,2,2.359233,48.89147,263000,35,2,0,277500,5.513307984790875,9
75018,2,2.360475,48.887915,218750,30,2,0,200000,-8.571428571428571,6
75019,1,2.3899150000000002,48.881777,475000,75,4,123,783000,64.84210526315789,12
75019,2,2.3693299999999997,48.886864,299700,34,2,0,309000,3.103103103103103,8
75019,2,2.37085,48.882686,327000,30,3,0,345000,5.504587155963303,9
75019,2,2.373024,48.879531,555716,66,3,0,547666,-1.4485816496195898,7
75019,2,2.373805,48.882187,233666,32,1,0,271333,16.120017460820144,10
75019,2,2.373893,48.878152,14400000,41,2,595,17000000,18.055555555555557,10
75019,2,2.3788650000000002,48.87612,265000,31,1,0,242310,-8.562264150943395,6
75019,2,2.379598,48.883792,287500,72,3,0,599962,108.6824347826087,2
75019,2,2.380409,48.882090000000005,245000,44,2,0,354666,44.76163265306123,11
75019,2,2.380429,48.885281,185000,26,2,0,199000,7.5675675675675675,9
75019,2,2.380547,48.884948,270000,30,1,0,245000,-9.25925925925926,6
75019,2,2.380936,48.884972,190500,25,1,0,214250,12.46719160104987,10
75019,2,2.381995,48.874986,145000,18,1,0,170000,17.24137931034483,10
75019,2,2.382127,48.895088,201900,30,2,0,195000,-3.4175334323922733,7
75019,2,2.384763,48.878856,676830,58,3,0,485000,-28.342419809996603,1
75019,2,2.385272,48.877755,100000,20,1,0,182500,82.5,12
75019,2,2.385713,48.876629,3000000,33,2,339,3900000,30.0,10
75019,2,2.3867700000000003,48.882874,510000,63,3,0,485000,-4.901960784313726,7
75019,2,2.387366,48.877038,383600,50,2,0,452000,17.831074035453597,10
75019,2,2.389269,48.877914000000004,455000,46,3,0,499000,9.67032967032967,9
75019,2,2.391809,48.877252,175838,28,1,0,235000,33.64574210352711,10
75019,2,2.398364,48.888246,320000,55,3,0,300000,-6.25,6
75019,2,2.398571,48.879564,250000,39,2,0,250000,0.0,7
75019,2,2.399341,48.876352000000004,285000,35,1,0,135354,-52.50736842105263,0
75020,2,2.382511,48.873127000000004,345000,40,2,0,279000,-19.130434782608695,5
75020,2,2.3863369999999997,48.864351,188196,27,1,0,159000,-15.513613466811197,5
75020,2,2.389016,48.869616,108000,15,1,0,150000,38.888888888888886,11
75020,2,2.390253,48.870609,277000,33,2,0,315000,13.71841155234657,10
75020,2,2.392229,48.871179999999995,360000,50,2,0,412000,14.444444444444445,10
75020,2,2.392836,48.875202,255000,10,1,0,400000,56.86274509803921,11
75020,2,2.397078,48.853964000000005,135000,22,2,0,270841,100.62296296296296,2
75020,2,2.398166,48.852606,850000,96,4,0,890000,4.705882352941177,8
75020,2,2.398259,48.867801,61200,37,2,0,61200,0.0,7
75020,2,2.400236,48.852852,240000,39,2,0,475000,97.91666666666667,2
75020,2,2.400362,48.858349,287500,35,2,0,352250,22.52173913043478,10
75020,2,2.4013400000000003,48.851231,371500,41,2,0,267000,-28.129205921938087,1
75020,2,2.402889,48.848766999999995,60000,11,1,0,98750,64.58333333333333,12
75020,2,2.4038180000000002,48.864437,111100,18,1,0,100000,-9.990999099909992,6
75020,2,2.4039759999999997,48.86658,195739,24,1,0,213000,8.81837548981041,9
75020,2,2.405032,48.854403999999995,250000,28,1,0,249333,-0.2668,7
75020,2,2.405737,48.856997,261500,31,2,0,292900,12.007648183556405,10
75020,2,2.406725,48.872191,229000,25,2,0,234000,2.183406113537118,8
75020,2,2.4080630000000003,48.853408,197000,23,1,0,188000,-4.568527918781726,7
75020,2,2.408512,48.86705,250000,49,3,0,287000,14.8,10
75020,2,2.410059,48.85326,330000,55,3,0,417333,26.464545454545455,10
75020,2,2.4110099999999997,48.848948,135000,33,2,0,200000,48.148148148148145,11
